"Stimulus","Subject","Mode","Trial","Translation","Correct","Sex","Age","NrLang","DS.Total","WST.Right","Raven.Right","English.Total","Status","MinLev"
"paraply",1830,"Auditory",39,"regenschirm",1,"male",15,3,5,18,5,22,"target",0.25
"paraply",8578,"Auditory",10,,0,"male",11,2,6,9,20,17,"target",0.25
"paraply",7330,"Auditory",3,,0,"female",68,4,8,37,12,37,"target",0.25
"paraply",3914,"Auditory",28,,0,"female",11,3,6,12,11,3,"target",0.25
"paraply",1350,"Auditory",27,"paraplegie",0,"male",43,4,10,38,31,38,"target",0.25
"paraply",4369,"Auditory",34,"Regenschirm",1,"female",41,4,10,34,29,33,"target",0.25
"paraply",9513,"Auditory",44,,0,"male",10,1,5,14,5,10,"target",0.25
"paraply",5362,"Auditory",48,"Schirm$",1,"male",33,3,4,35,20,43,"target",0.25
"paraply",8927,"Auditory",22,"regenschirm",1,"male",59,5,5,36,9,32,"target",0.25
"paraply",1936,"Auditory",25,"Schirm",1,"male",60,4,7,36,24,41,"target",0.25
"paraply",5997,"Auditory",2,"Regenschirm",1,"female",33,4,8,37,23,41,"target",0.25
"paraply",2151,"Auditory",36,"regenschrim",1,"female",26,4,11,32,28,33,"target",0.25
"paraply",1401,"Auditory",6,"regenschirm",1,"male",59,4,10,38,21,39,"target",0.25
"paraply",9913,"Auditory",35,"schirm",1,"female",40,3,8,29,17,17,"target",0.25
"paraply",4420,"Auditory",16,,0,"female",47,2,5,29,7,28,"target",0.25
"paraply",8707,"Auditory",11,,0,"female",63,3,4,35,6,34,"target",0.25
"paraply",288,"Auditory",4,,0,"male",28,4,9,35,24,39,"target",0.25
"paraply",3071,"Auditory",16,"regenschirm",1,"female",48,3,7,26,24,28,"target",0.25
"paraply",9275,"Auditory",17,"schirm",1,"male",72,3,7,35,9,15,"target",0.25
"paraply",8443,"Auditory",21,,0,"female",71,5,5,33,0,36,"target",0.25
"paraply",5621,"Auditory",16,,0,"female",30,5,7,33,26,41,"target",0.25
"paraply",134,"Auditory",27,"regenschirm",1,"male",33,3,6,32,24,24,"target",0.25
"paraply",3454,"Auditory",9,,0,"male",10,2,5,23,9,11,"target",0.25
"paraply",9555,"Auditory",31,"paraplegiker",0,"male",51,3,6,34,14,36,"target",0.25
"paraply",3566,"Auditory",26,"paraplegiker",0,"female",29,3,10,34,19,39,"target",0.25
"paraply",8763,"Auditory",19,,0,"female",40,2,4,27,26,13,"target",0.25
"paraply",3121,"Auditory",47,"Rengenschirm",1,"female",15,2,5,20,22,34,"target",0.25
"paraply",552,"Auditory",18,,0,"female",56,3,6,36,24,30,"target",0.25
"paraply",776,"Auditory",18,,0,"female",40,2,6,29,11,6,"target",0.25
"paraply",4155,"Auditory",28,"Schirm",1,"female",33,4,6,35,27,42,"target",0.25
"paraply",1404,"Auditory",28,"Regenschirm",1,"female",23,3,6,29,27,29,"target",0.25
"paraply",6832,"Auditory",13,,0,"female",53,4,8,36,20,33,"target",0.25
"paraply",3691,"Auditory",40,"Schirm",1,"female",59,3,8,35,18,38,"target",0.25
"paraply",5290,"Auditory",37,,0,"female",10,2,6,20,4,10,"target",0.25
"paraply",6516,"Auditory",14,,0,"male",10,1,3,7,6,13,"target",0.25
"paraply",3270,"Auditory",14,"Regenschirm",1,"female",36,5,9,36,17,42,"target",0.25
"paraply",2654,"Auditory",14,,0,"female",41,2,6,33,15,24,"target",0.25
"paraply",2384,"Auditory",18,"Regenschirm",1,"female",27,2,7,36,22,36,"target",0.25
"paraply",5755,"Auditory",45,,0,"male",16,4,6,36,29,38,"target",0.25
"paraply",5584,"Auditory",35,"Regenschirm",1,"female",30,4,9,37,29,39,"target",0.25
"paraply",1076,"Auditory",35,,0,"male",14,3,9,30,32,23,"target",0.25
"paraply",550,"Auditory",50,"regenschirm",1,"female",52,3,5,35,15,27,"target",0.25
"paraply",3704,"Auditory",3,,0,"male",72,4,5,35,26,40,"target",0.25
"paraply",1897,"Auditory",7,,0,"male",33,8,5,31,16,30,"target",0.25
"paraply",6039,"Auditory",28,"regenschirm",1,"female",59,3,8,31,3,21,"target",0.25
"paraply",6264,"Auditory",8,"Regenschirm",1,"female",33,5,6,34,17,34,"target",0.25
"paraply",2271,"Auditory",33,"schirm",1,"female",26,4,8,35,28,43,"target",0.25
"paraply",3125,"Auditory",28,,0,"male",12,1,4,20,15,14,"target",0.25
"paraply",8667,"Auditory",34,"Regenschirm",1,"female",27,3,6,33,33,44,"target",0.25
"paraply",8968,"Auditory",50,"regenschirm",1,"male",25,2,6,31,21,26,"target",0.25
"paraply",7337,"Auditory",37,"Schirm",1,"female",49,3,5,36,19,30,"target",0.25
"paraply",8942,"Auditory",34,"paraplegie",0,"male",32,3,6,35,25,42,"target",0.25
"paraply",4932,"Auditory",36,"regenschirm",1,"female",16,2,8,32,19,29,"target",0.25
"paraply",4432,"Auditory",8,,0,"female",16,3,6,29,18,32,"target",0.25
"paraply",4137,"Auditory",2,"schirm",1,"female",60,4,5,34,7,33,"target",0.25
"paraply",3434,"Auditory",24,"regenschirm",1,"female",37,3,3,37,17,39,"target",0.25
"paraply",3357,"Auditory",14,"Regenschirm",1,"female",44,3,5,34,18,31,"target",0.25
"paraply",5449,"Auditory",1,"Parabel",0,"female",32,2,6,34,27,41,"target",0.25
"paraply",230,"Auditory",3,"schirm",1,"male",84,4,7,37,20,31,"target",0.25
"paraply",6532,"Auditory",24,"schirm (regen_)",1,"male",81,6,3,37,10,31,"target",0.25
"paraply",7215,"Auditory",37,,0,"male",74,3,4,34,13,21,"target",0.25
"paraply",1034,"Auditory",45,"Paraplegiker",0,"female",51,3,6,32,23,19,"target",0.25
"paraply",5731,"Auditory",11,,0,"female",76,3,6,38,16,41,"target",0.25
"paraply",2493,"Auditory",48,"fallschrim",0,"male",16,2,4,22,18,27,"target",0.25
"passiv",675,"Auditory",32,"passiv",1,"male",30,3,7,29,23,28,"target",0
"passiv",6843,"Auditory",21,"tasse",0,"male",71,2,6,31,4,28,"target",0
"passiv",8798,"Auditory",23,"passiv",1,"male",15,2,5,20,18,14,"target",0
"passiv",9318,"Auditory",12,"tassen",0,"male",72,2,6,34,9,19,"target",0
"passiv",7098,"Auditory",9,"passiv",1,"female",62,1,2,35,1,37,"target",0
"passiv",2285,"Auditory",7,"passiv",1,"male",51,2,7,34,32,35,"target",0
"passiv",7601,"Auditory",4,"passiv",1,"female",38,3,9,36,22,39,"target",0
"passiv",2846,"Auditory",22,,0,"female",11,3,6,4,15,6,"target",0
"passiv",8477,"Auditory",23,"passiv",1,"female",42,3,8,36,25,26,"target",0
"passiv",8805,"Auditory",16,"passiv",1,"male",70,4,4,35,22,35,"target",0
"passiv",1570,"Auditory",29,"passiv",1,"male",29,4,6,36,19,"NA","target",0
"passiv",64,"Auditory",29,"passiv",1,"female",27,4,7,34,28,42,"target",0
"passiv",8788,"Auditory",19,"passiv",1,"male",35,3,9,37,29,42,"target",0
"passiv",7616,"Auditory",37,,0,"female",11,2,6,13,2,15,"target",0
"passiv",78,"Auditory",1,"passiv",1,"female",47,3,8,33,26,27,"target",0
"passiv",8509,"Auditory",30,"passel",0,"male",68,3,5,34,10,18,"target",0
"passiv",447,"Auditory",26,"passiv, träge",1,"female",53,3,8,34,16,30,"target",0
"passiv",8674,"Auditory",30,"passiv",1,"female",63,3,6,31,23,20,"target",0
"passiv",1967,"Auditory",31,,0,"male",72,1,5,"NA",3,10,"target",0
"passiv",8699,"Auditory",44,"passiv",1,"female",80,4,5,36,12,30,"target",0
"passiv",717,"Auditory",37,"passiv",1,"female",15,2,6,29,21,25,"target",0
"passiv",2290,"Auditory",15,"passiv",1,"male",58,2,5,36,0,33,"target",0
"passiv",1976,"Auditory",45,,0,"male",11,1,3,15,18,9,"target",0
"passiv",3172,"Auditory",5,"passiv",1,"male",16,2,8,23,17,19,"target",0
"passiv",527,"Auditory",39,"kaffee",0,"male",71,2,8,34,15,35,"target",0
"passiv",326,"Auditory",38,"passiv",1,"female",32,3,6,35,19,32,"target",0
"passiv",8706,"Auditory",7,"tastfeld",0,"male",70,3,7,34,7,15,"target",0
"passiv",2909,"Auditory",35,,0,"male",58,2,8,34,9,16,"target",0
"passiv",3204,"Auditory",27,"Passiv",1,"female",15,2,9,25,23,28,"target",0
"passiv",9442,"Auditory",49,"passiv",1,"female",23,2,6,32,27,34,"target",0
"passiv",3836,"Auditory",31,"passiv",1,"female",66,4,9,35,20,29,"target",0
"passiv",3494,"Auditory",42,"passiv",1,"female",46,4,5,32,22,28,"target",0
"passiv",9861,"Auditory",16,"passiv",1,"male",24,4,7,36,25,41,"target",0
"passiv",6599,"Auditory",23,"Pass",0,"female",10,2,4,9,12,6,"target",0
"passiv",5277,"Auditory",17,"passiv",1,"male",27,3,7,29,29,"NA","target",0
"passiv",3558,"Auditory",50,,0,"male",10,2,3,4,14,9,"target",0
"passiv",4566,"Auditory",44,,0,"female",11,3,6,17,15,10,"target",0
"passiv",6131,"Auditory",20,"passiv",1,"female",46,3,8,37,9,20,"target",0
"passiv",9802,"Auditory",39,"passiv",1,"female",28,4,6,34,18,37,"target",0
"passiv",6448,"Auditory",6,,0,"female",11,2,6,7,22,8,"target",0
"passiv",6552,"Auditory",42,"passiv",1,"female",15,6,10,33,30,33,"target",0
"passiv",4650,"Auditory",19,"passiv",1,"female",48,4,8,41,21,41,"target",0
"passiv",4274,"Auditory",18,"passiv",1,"male",70,3,9,38,18,34,"target",0
"passiv",5491,"Auditory",34,"passiv",1,"female",41,4,7,35,32,43,"target",0
"passiv",7744,"Auditory",6,,0,"male",11,2,2,6,18,9,"target",0
"passiv",1312,"Auditory",26,,0,"male",77,2,6,32,2,9,"target",0
"passiv",5180,"Auditory",21,,0,"male",65,5,6,38,11,34,"target",0
"passiv",6832,"Auditory",32,"passiv",1,"female",53,4,8,36,20,33,"target",0
"passiv",5566,"Auditory",18,"passiv",1,"female",42,4,4,32,6,31,"target",0
"passiv",3843,"Auditory",35,"pasif",1,"male",70,4,5,34,17,10,"target",0
"passiv",7164,"Auditory",49,"passen",0,"male",10,1,2,4,19,5,"target",0
"passiv",1264,"Auditory",36,,0,"male",12,1,5,17,19,11,"target",0
"passiv",7540,"Auditory",13,"passiv",1,"female",59,2,5,31,13,29,"target",0
"passiv",6618,"Auditory",36,"passiv",1,"male",44,1,4,33,7,29,"target",0
"passiv",6800,"Auditory",9,"passiv",1,"female",28,4,6,31,13,"NA","target",0
"passiv",5901,"Auditory",30,"passiv",1,"male",15,2,6,30,23,33,"target",0
"passiv",6537,"Auditory",3,"passiv",1,"female",35,3,7,35,24,41,"target",0
"passiv",2151,"Auditory",43,"passiv",1,"female",26,4,11,32,28,33,"target",0
"passiv",6150,"Auditory",35,"passiv",1,"male",63,6,6,36,18,31,"target",0
"passiv",8385,"Auditory",4,"passiv",1,"female",69,2,4,28,7,26,"target",0
"passiv",4675,"Auditory",1,,0,"male",71,2,6,33,3,17,"target",0
"passiv",6544,"Auditory",34,"passiv",1,"female",16,4,6,29,25,27,"target",0
"passiv",8927,"Auditory",32,"passiv",1,"male",59,5,5,36,9,32,"target",0
"passiv",8531,"Auditory",8,"passiv",1,"female",52,4,8,36,30,31,"target",0
"passiv",9490,"Auditory",29,"passiv",1,"female",39,2,9,35,21,32,"target",0
"passiv",7794,"Auditory",5,"tasse",0,"male",64,3,6,36,10,38,"target",0
"passiv",6780,"Auditory",46,,0,"male",68,4,7,40,21,36,"target",0
"passiv",5290,"Auditory",9,,0,"female",10,2,6,20,4,10,"target",0
"passiv",7165,"Auditory",20,"passiv",1,"male",16,3,6,32,18,34,"target",0
"passiv",1644,"Auditory",22,"passiv",1,"female",45,3,6,34,19,32,"target",0
"passiv",3566,"Auditory",14,"passiv",1,"female",29,3,10,34,19,39,"target",0
"passiv",6510,"Auditory",36,"Passiv",1,"female",41,2,8,34,30,40,"target",0
"passiv",9219,"Auditory",35,,0,"male",11,1,6,11,9,13,"target",0
"passiv",2795,"Auditory",3,,0,"female",70,2,7,37,7,7,"target",0
"passiv",8760,"Auditory",44,"passiv",1,"male",82,2,7,37,7,22,"target",0
"passiv",134,"Auditory",34,"passiv",1,"male",33,3,6,32,24,24,"target",0
"passiv",1668,"Auditory",30,"passiv",1,"female",37,3,6,35,21,37,"target",0
"passiv",4369,"Auditory",32,"passiv",1,"female",41,4,10,34,29,33,"target",0
"passiv",8443,"Auditory",38,,0,"female",71,5,5,33,0,36,"target",0
"passiv",9912,"Auditory",21,,0,"male",10,2,4,9,14,9,"target",0
"passiv",4854,"Auditory",50,"tasse",0,"male",86,3,7,34,8,9,"target",0
"passiv",8578,"Auditory",12,,0,"male",11,2,6,9,20,17,"target",0
"passiv",776,"Auditory",21,"pasen",0,"female",40,2,6,29,11,6,"target",0
"passiv",3859,"Auditory",34,"passiv",1,"female",24,5,9,35,21,44,"target",0
"passiv",7569,"Auditory",34,,0,"male",10,1,7,4,8,6,"target",0
"passiv",9509,"Auditory",30,"passiv",1,"male",73,3,7,37,14,38,"target",0
"passiv",8707,"Auditory",48,"passiv",1,"female",63,3,4,35,6,34,"target",0
"passiv",5362,"Auditory",47,"passiv",1,"male",33,3,4,35,20,43,"target",0
"passiv",3071,"Auditory",25,"passiv",1,"female",48,3,7,26,24,28,"target",0
"passiv",3270,"Auditory",47,"passiv",1,"female",36,5,9,36,17,42,"target",0
"passiv",5916,"Auditory",5,"passiv",1,"female",11,2,9,6,29,18,"target",0
"passiv",9275,"Auditory",2,,0,"male",72,3,7,35,9,15,"target",0
"passiv",1350,"Auditory",49,"passiv",1,"male",43,4,10,38,31,38,"target",0
"passiv",5153,"Auditory",30,"passiv",1,"female",51,3,6,37,18,37,"target",0
"passiv",545,"Auditory",49,"passiv",1,"female",16,3,4,29,21,25,"target",0
"passiv",2384,"Auditory",32,"passiv",1,"female",27,2,7,36,22,36,"target",0
"passiv",5584,"Auditory",20,"passiv",1,"female",30,4,9,37,29,39,"target",0
"passiv",7859,"Auditory",12,,0,"female",62,4,5,35,11,28,"target",0
"passiv",9913,"Auditory",36,"passiv vergangenheitd",1,"female",40,3,8,29,17,17,"target",0
"passiv",4420,"Auditory",4,"passiv",1,"female",47,2,5,29,7,28,"target",0
"passiv",288,"Auditory",33,"passiv",1,"male",28,4,9,35,24,39,"target",0
"passiv",9781,"Auditory",16,"passiv",1,"male",43,4,12,34,35,37,"target",0
"passiv",8667,"Auditory",42,"passiv",1,"female",27,3,6,33,33,44,"target",0
"passiv",6164,"Auditory",14,,0,"male",10,1,5,8,13,29,"target",0
"passiv",9513,"Auditory",5,,0,"male",10,1,5,14,5,10,"target",0
"passiv",2196,"Auditory",4,,0,"female",67,4,6,35,22,36,"target",0
"passiv",6516,"Auditory",46,,0,"male",10,1,3,7,6,13,"target",0
"passiv",7921,"Auditory",41,"passiv",1,"female",15,4,6,27,26,31,"target",0
"passiv",6178,"Auditory",40,"passiv",1,"female",15,2,4,25,27,21,"target",0
"passiv",230,"Auditory",48,"tasse",0,"male",84,4,7,37,20,31,"target",0
"passiv",8942,"Auditory",47,"passiv",1,"male",32,3,6,35,25,42,"target",0
"passiv",1401,"Auditory",28,"passiv",1,"male",59,4,10,38,21,39,"target",0
"passiv",5997,"Auditory",46,"passiv",1,"female",33,4,8,37,23,41,"target",0
"passiv",6760,"Auditory",38,"passiv",1,"male",52,4,7,34,27,39,"target",0
"passiv",4932,"Auditory",15,"passiv",1,"female",16,2,8,32,19,29,"target",0
"passiv",7886,"Auditory",8,"passiv",1,"female",10,1,6,27,26,31,"target",0
"passiv",7215,"Auditory",35,,0,"male",74,3,4,34,13,21,"target",0
"passiv",1034,"Auditory",33,"passiv",1,"female",51,3,6,32,23,19,"target",0
"passiv",3691,"Auditory",11,"passiv",1,"female",59,3,8,35,18,38,"target",0
"passiv",1404,"Auditory",16,"passiv",1,"female",23,3,6,29,27,29,"target",0
"passiv",2654,"Auditory",30,"passiv",1,"female",41,2,6,33,15,24,"target",0
"passiv",552,"Auditory",3,"passiv",1,"female",56,3,6,36,24,30,"target",0
"passiv",8763,"Auditory",17,"passiv",1,"female",40,2,4,27,26,13,"target",0
"passiv",3121,"Auditory",25,,0,"female",15,2,5,20,22,34,"target",0
"passiv",1830,"Auditory",44,,0,"male",15,3,5,18,5,22,"target",0
"passiv",9555,"Auditory",4,"passiv",1,"male",51,3,6,34,14,36,"target",0
"passiv",2271,"Auditory",4,"passiv",1,"female",26,4,8,35,28,43,"target",0
"passiv",6532,"Auditory",36,,0,"male",81,6,3,37,10,31,"target",0
"passiv",3125,"Auditory",37,"puzzle",0,"male",12,1,4,20,15,14,"target",0
"passiv",2493,"Auditory",37,"passiv",1,"male",16,2,4,22,18,27,"target",0
"passiv",6215,"Auditory",48,"kaffee",0,"male",72,4,7,38,19,38,"target",0
"passiv",3914,"Auditory",39,,0,"female",11,3,6,12,11,3,"target",0
"passiv",1897,"Auditory",48,"passiv",1,"male",33,8,5,31,16,30,"target",0
"passiv",4432,"Auditory",38,"passiv",1,"female",16,3,6,29,18,32,"target",0
"passiv",1076,"Auditory",22,"passiv",1,"male",14,3,9,30,32,23,"target",0
"passiv",5449,"Auditory",3,"passiv",1,"female",32,2,6,34,27,41,"target",0
"passiv",7269,"Auditory",48,"passiv",1,"male",25,5,12,35,24,36,"target",0
"passiv",3357,"Auditory",34,"passiv",1,"female",44,3,5,34,18,31,"target",0
"passiv",550,"Auditory",10,"passiv",1,"female",52,3,5,35,15,27,"target",0
"passiv",3704,"Auditory",43,"passiv",1,"male",72,4,5,35,26,40,"target",0
"passiv",5621,"Auditory",21,"passiv",1,"female",30,5,7,33,26,41,"target",0
"passiv",1232,"Auditory",22,"passiv",1,"male",24,4,5,32,8,34,"target",0
"passiv",6039,"Auditory",23,"puzzeln",0,"female",59,3,8,31,3,21,"target",0
"passiv",7330,"Auditory",38,,0,"female",68,4,8,37,12,37,"target",0
"passiv",9022,"Auditory",43,"passiv",1,"female",65,2,7,33,12,29,"target",0
"passiv",8968,"Auditory",46,"passiv",1,"male",25,2,6,31,21,26,"target",0
"passiv",1936,"Auditory",6,,0,"male",60,4,7,36,24,41,"target",0
"passiv",6264,"Auditory",30,"passiv",1,"female",33,5,6,34,17,34,"target",0
"passiv",4137,"Auditory",42,"paassiv",1,"female",60,4,5,34,7,33,"target",0
"passiv",4181,"Auditory",35,"tasse",0,"female",74,4,5,36,0,35,"target",0
"passiv",5885,"Auditory",17,"passiv",1,"male",62,2,8,37,13,36,"target",0
"passiv",8094,"Auditory",4,"passiv",1,"male",56,3,7,37,19,33,"target",0
"passiv",6329,"Auditory",46,"passiv",1,"female",56,3,6,37,21,42,"target",0
"passiv",4155,"Auditory",13,"passiv",1,"female",33,4,6,35,27,42,"target",0
"passiv",5755,"Auditory",17,"passiv",1,"male",16,4,6,36,29,38,"target",0
"passiv",3434,"Auditory",30,"passiv",1,"female",37,3,3,37,17,39,"target",0
"passiv",7337,"Auditory",46,"passiv",1,"female",49,3,5,36,19,30,"target",0
"passiv",5731,"Auditory",46,"passiv",1,"female",76,3,6,38,16,41,"target",0
"passiv",3454,"Auditory",15,"pasiv",1,"male",10,2,5,23,9,11,"target",0
"passiv",9093,"Auditory",39,"passiv",1,"female",15,3,6,18,23,21,"target",0
"passiv",7479,"Auditory",39,"passiv",1,"male",25,4,11,38,34,43,"target",0
"passiv",8373,"Auditory",44,"passiv",1,"female",30,6,8,36,19,42,"target",0
"passiv",9193,"Auditory",42,"passiv",1,"female",25,9,6,32,20,38,"target",0
"potatis",1570,"Auditory",17,"kartoffeln",1,"male",29,4,6,36,19,"NA","target",0.4285714286
"potatis",9442,"Auditory",22,,0,"female",23,2,6,32,27,34,"target",0.4285714286
"potatis",9802,"Auditory",48,"kartoffeln",1,"female",28,4,6,34,18,37,"target",0.4285714286
"potatis",3172,"Auditory",41,,0,"male",16,2,8,23,17,19,"target",0.4285714286
"potatis",9861,"Auditory",30,"kartoffeln",1,"male",24,4,7,36,25,41,"target",0.4285714286
"potatis",1967,"Auditory",39,"kartoffel",1,"male",72,1,5,"NA",3,10,"target",0.4285714286
"potatis",3494,"Auditory",8,"kartoffel",1,"female",46,4,5,32,22,28,"target",0.4285714286
"potatis",447,"Auditory",30,,0,"female",53,3,8,34,16,30,"target",0.4285714286
"potatis",4566,"Auditory",12,,0,"female",11,3,6,17,15,10,"target",0.4285714286
"potatis",1264,"Auditory",7,,0,"male",12,1,5,17,19,11,"target",0.4285714286
"potatis",9318,"Auditory",34,"total",0,"male",72,2,6,34,9,19,"target",0.4285714286
"potatis",9490,"Auditory",15,"KArtoffeln",1,"female",39,2,9,35,21,32,"target",0.4285714286
"potatis",8788,"Auditory",1,"herdapfel",1,"male",35,3,9,37,29,42,"target",0.4285714286
"potatis",2846,"Auditory",36,,0,"female",11,3,6,4,15,6,"target",0.4285714286
"potatis",527,"Auditory",38,,0,"male",71,2,8,34,15,35,"target",0.4285714286
"potatis",5491,"Auditory",14,"Kartoffel",1,"female",41,4,7,35,32,43,"target",0.4285714286
"potatis",8805,"Auditory",35,"Kartoffel",1,"male",70,4,4,35,22,35,"target",0.4285714286
"potatis",1312,"Auditory",47,,0,"male",77,2,6,32,2,9,"target",0.4285714286
"potatis",675,"Auditory",13,,0,"male",30,3,7,29,23,28,"target",0.4285714286
"potatis",6843,"Auditory",20,,0,"male",71,2,6,31,4,28,"target",0.4285714286
"potatis",8798,"Auditory",30,,0,"male",15,2,5,20,18,14,"target",0.4285714286
"potatis",5277,"Auditory",10,,0,"male",27,3,7,29,29,"NA","target",0.4285714286
"potatis",7601,"Auditory",50,,0,"female",38,3,9,36,22,39,"target",0.4285714286
"potatis",4369,"Auditory",3,,0,"female",41,4,10,34,29,33,"target",0.4285714286
"potatis",1976,"Auditory",3,,0,"male",11,1,3,15,18,9,"target",0.4285714286
"potatis",8674,"Auditory",50,"kartoffeln",1,"female",63,3,6,31,23,20,"target",0.4285714286
"potatis",7164,"Auditory",46,,0,"male",10,1,2,4,19,5,"target",0.4285714286
"potatis",2285,"Auditory",20,"kartoffeln",1,"male",51,2,7,34,32,35,"target",0.4285714286
"potatis",6537,"Auditory",1,,0,"female",35,3,7,35,24,41,"target",0.4285714286
"potatis",78,"Auditory",13,"Kartoffeln",1,"female",47,3,8,33,26,27,"target",0.4285714286
"potatis",6800,"Auditory",12,,0,"female",28,4,6,31,13,"NA","target",0.4285714286
"potatis",1644,"Auditory",9,"kartoffeln",1,"female",45,3,6,34,19,32,"target",0.4285714286
"potatis",8477,"Auditory",18,,0,"female",42,3,8,36,25,26,"target",0.4285714286
"potatis",64,"Auditory",17,"Kartoffel",1,"female",27,4,7,34,28,42,"target",0.4285714286
"potatis",717,"Auditory",50,"Kartoffeln",1,"female",15,2,6,29,21,25,"target",0.4285714286
"potatis",8531,"Auditory",33,"Kartoffeln",1,"female",52,4,8,36,30,31,"target",0.4285714286
"potatis",5916,"Auditory",17,"kartoffeln",1,"female",11,2,9,6,29,18,"target",0.4285714286
"potatis",3558,"Auditory",4,,0,"male",10,2,3,4,14,9,"target",0.4285714286
"potatis",7616,"Auditory",9,,0,"female",11,2,6,13,2,15,"target",0.4285714286
"potatis",7098,"Auditory",21,"kartoffel",1,"female",62,1,2,35,1,37,"target",0.4285714286
"potatis",3204,"Auditory",16,,0,"female",15,2,9,25,23,28,"target",0.4285714286
"potatis",2909,"Auditory",40,,0,"male",58,2,8,34,9,16,"target",0.4285714286
"potatis",5290,"Auditory",12,,0,"female",10,2,6,20,4,10,"target",0.4285714286
"potatis",6510,"Auditory",1,,0,"female",41,2,8,34,30,40,"target",0.4285714286
